COLLNUM,Taxon.Name,CATNUM,PRESTYPE,STATUS,ORIGLOCAL,Locality.Selector,LocalityQualifier,ISGPPROV,COLLECTOR,DATECOLL1,gps,elevation,country,province,locality,site,lat,lon,gps_raw,A or B?
FK 15717,Oreophryne (Genus of Microhylidae),39006,alcoholic,installed June 2017,"Binigua (Camp 1) [ = Papua New Guinea: Milne Bay Prov., 9.70712°S, 149.24985°E, 900m] = from F Kraus field catalogue",Binigua {Papua New Guinea: Milne Bay Prov.: Binigua    :    900 m    :    9.70712ºS  149.24985ºE.},,Milne Bay Prov.,F Kraus,04 Apr 2011,"-9.70712, 149.24985",900 m,Papua New Guinea,Milne Bay Prov.,Binigua    ,Binigua,-9.70712,149.24985,9.70712ºS 149.24985ºE,
FK 15762,Oreophryne (Genus of Microhylidae),39156,alcoholic,installed July 2017,"Yamsiai - from F Kraus field catalogue *;* at the base of Mt. Suckling near Biniguni = from email dated 16 Apr 2012 by collector (see accn file) *;* 9.6708° S, 149.2779° E = from email dated 23 Apr 2015 from collector","Yamsiai, base of Mt Suckling, near Biniguni {Papua New Guinea: Northern [= Oro] Prov.: Yamsiai, base of Mt Suckling, near Biniguni    :    9.6708ºS [9.6708 deg S]  149.2779ºE [149.2779 deg E].}",,Northern [= Oro] Prov.,F Kraus,07 Apr 2011,"-9.6708, 149.2779","Yamsiai, base of Mt Suckling, near Biniguni",Papua New Guinea,Northern [= Oro] Prov.,"Yamsiai, base of Mt Suckling, near Biniguni    ","Yamsiai, base of Mt Suckling, near Biniguni",-9.6708,149.2779,9.6708ºS 149.2779ºE ,
FK 15769,Oreophryne (Genus of Microhylidae),39157,alcoholic,installed June 2017,"Yamsiai - from F Kraus field catalogue *;* at the base of Mt. Suckling near Biniguni = from email dated 16 Apr 2012 by collector (see accn file) *;* 9.6708° S, 149.2779° E = from email dated 23 Apr 2015 from collector","Yamsiai, base of Mt Suckling, near Biniguni {Papua New Guinea: Northern [= Oro] Prov.: Yamsiai, base of Mt Suckling, near Biniguni    :    9.6708ºS [9.6708 deg S]  149.2779ºE [149.2779 deg E].}",,Northern [= Oro] Prov.,F Kraus,07 Apr 2011,"-9.6708, 149.2779","Yamsiai, base of Mt Suckling, near Biniguni",Papua New Guinea,Northern [= Oro] Prov.,"Yamsiai, base of Mt Suckling, near Biniguni    ","Yamsiai, base of Mt Suckling, near Biniguni",-9.6708,149.2779,9.6708ºS 149.2779ºE ,
FK 15770,Oreophryne (Genus of Microhylidae),39158,alcoholic,installed June 2017,"Yamsiai - from F Kraus field catalogue *;* at the base of Mt. Suckling near Biniguni = from email dated 16 Apr 2012 by collector (see accn file) *;* 9.6708° S, 149.2779° E = from email dated 23 Apr 2015 from collector","Yamsiai, base of Mt Suckling, near Biniguni {Papua New Guinea: Northern [= Oro] Prov.: Yamsiai, base of Mt Suckling, near Biniguni    :    9.6708ºS [9.6708 deg S]  149.2779ºE [149.2779 deg E].}",,Northern [= Oro] Prov.,F Kraus,07 Apr 2011,"-9.6708, 149.2779","Yamsiai, base of Mt Suckling, near Biniguni",Papua New Guinea,Northern [= Oro] Prov.,"Yamsiai, base of Mt Suckling, near Biniguni    ","Yamsiai, base of Mt Suckling, near Biniguni",-9.6708,149.2779,9.6708ºS 149.2779ºE ,
FK 15773,Oreophryne (Genus of Microhylidae),39159,alcoholic,installed June 2017,"Yamsiai - from F Kraus field catalogue *;* at the base of Mt. Suckling near Biniguni = from email dated 16 Apr 2012 by collector (see accn file) *;* 9.6708° S, 149.2779° E = from email dated 23 Apr 2015 from collector","Yamsiai, base of Mt Suckling, near Biniguni {Papua New Guinea: Northern [= Oro] Prov.: Yamsiai, base of Mt Suckling, near Biniguni    :    9.6708ºS [9.6708 deg S]  149.2779ºE [149.2779 deg E].}",,Northern [= Oro] Prov.,F Kraus,08 Apr 2011,"-9.6708, 149.2779","Yamsiai, base of Mt Suckling, near Biniguni",Papua New Guinea,Northern [= Oro] Prov.,"Yamsiai, base of Mt Suckling, near Biniguni    ","Yamsiai, base of Mt Suckling, near Biniguni",-9.6708,149.2779,9.6708ºS 149.2779ºE ,
FK 15774,Oreophryne (Genus of Microhylidae),39160,alcoholic,installed June 2017,"Yamsiai - from F Kraus field catalogue *;* at the base of Mt. Suckling near Biniguni = from email dated 16 Apr 2012 by collector (see accn file) *;* 9.6708° S, 149.2779° E = from email dated 23 Apr 2015 from collector","Yamsiai, base of Mt Suckling, near Biniguni {Papua New Guinea: Northern [= Oro] Prov.: Yamsiai, base of Mt Suckling, near Biniguni    :    9.6708ºS [9.6708 deg S]  149.2779ºE [149.2779 deg E].}",,Northern [= Oro] Prov.,F Kraus,08 Apr 2011,"-9.6708, 149.2779","Yamsiai, base of Mt Suckling, near Biniguni",Papua New Guinea,Northern [= Oro] Prov.,"Yamsiai, base of Mt Suckling, near Biniguni    ","Yamsiai, base of Mt Suckling, near Biniguni",-9.6708,149.2779,9.6708ºS 149.2779ºE ,
FK 15776,Oreophryne (Genus of Microhylidae),39161,alcoholic,installed June 2017,"Yamsiai - from F Kraus field catalogue *;* at the base of Mt. Suckling near Biniguni = from email dated 16 Apr 2012 by collector (see accn file) *;* 9.6708° S, 149.2779° E = from email dated 23 Apr 2015 from collector","Yamsiai, base of Mt Suckling, near Biniguni {Papua New Guinea: Northern [= Oro] Prov.: Yamsiai, base of Mt Suckling, near Biniguni    :    9.6708ºS [9.6708 deg S]  149.2779ºE [149.2779 deg E].}",,Northern [= Oro] Prov.,F Kraus,08 Apr 2011,"-9.6708, 149.2779","Yamsiai, base of Mt Suckling, near Biniguni",Papua New Guinea,Northern [= Oro] Prov.,"Yamsiai, base of Mt Suckling, near Biniguni    ","Yamsiai, base of Mt Suckling, near Biniguni",-9.6708,149.2779,9.6708ºS 149.2779ºE ,
FK 15777,Oreophryne (Genus of Microhylidae),39162,alcoholic,installed,"Yamsiai - from F Kraus field catalogue *;* at the base of Mt. Suckling near Biniguni = from email dated 16 Apr 2012 by collector (see accn file) *;* 9.6708° S, 149.2779° E = from email dated 23 Apr 2015 from collector","Yamsiai, base of Mt Suckling, near Biniguni {Papua New Guinea: Northern [= Oro] Prov.: Yamsiai, base of Mt Suckling, near Biniguni    :    9.6708ºS [9.6708 deg S]  149.2779ºE [149.2779 deg E].}",,Northern [= Oro] Prov.,F Kraus,08 Apr 2011,"-9.6708, 149.2779","Yamsiai, base of Mt Suckling, near Biniguni",Papua New Guinea,Northern [= Oro] Prov.,"Yamsiai, base of Mt Suckling, near Biniguni    ","Yamsiai, base of Mt Suckling, near Biniguni",-9.6708,149.2779,9.6708ºS 149.2779ºE ,
FK 15101,Oreophryne (Genus of Microhylidae),39244,alcoholic,"installed, Feb 2016","Binigua (Camp 1) [ = Papua New Guinea: Milne Bay Prov., 9.70712°S, 149.24985°E, 900m] = from F Kraus field catalogue",Binigua {Papua New Guinea: Milne Bay Prov.: Binigua    :    900 m    :    9.70712ºS  149.24985ºE.},,Milne Bay Prov.,F Kraus,17 Mar 2011,"-9.70712, 149.24985",900 m,Papua New Guinea,Milne Bay Prov.,Binigua    ,Binigua,-9.70712,149.24985,9.70712ºS 149.24985ºE,
FK 15102,Oreophryne (Genus of Microhylidae),39245,alcoholic,"installed, Feb 2016","Binigua (Camp 1) [ = Papua New Guinea: Milne Bay Prov., 9.70712°S, 149.24985°E, 900m] = from F Kraus field catalogue",Binigua {Papua New Guinea: Milne Bay Prov.: Binigua    :    900 m    :    9.70712ºS  149.24985ºE.},,Milne Bay Prov.,F Kraus,17 Mar 2011,"-9.70712, 149.24985",900 m,Papua New Guinea,Milne Bay Prov.,Binigua    ,Binigua,-9.70712,149.24985,9.70712ºS 149.24985ºE,
